"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000069273, 0, 0, 0}","{0, 1.0000000000058697, 0, 0}","{0, 0, 1.0000000000058697, 0}","{0, 0, 0, 1.0000000000048122}"
"{0.9088746465141907, 0.16318696980724506 - 0.03465690773709422*I, 0.16318696980724506 + 0.03465690773709422*I, 0.09489384657145317}","{0.17325306598325196 - 0.023706840719267312*I, 0.04390910911647961 + 0.15620294049620728*I, 0.07618035497765267 + 0.01014726837935477*I, -0.17398278294463515 + 0.009219425679540618*I}","{0.17325306598325196 + 0.023706840719267312*I, 0.07618035497765267 - 0.01014726837935477*I, 0.04390910911647961 - 0.15620294049620728*I, -0.17398278294463515 - 0.009219425679540618*I}","{0.09112535348860967, -0.1631869698070757 + 0.03465690773166749*I, -0.1631869698070757 - 0.03465690773166749*I, 0.9051061534317059}"
"{0.9131452264531666, 0.1473001119293129 - 0.03162092708712165*I, 0.1473001119293129 + 0.03162092708712165*I, 0.09379733753003743}","{0.1579536459758898 - 0.016895966422702365*I, 0.16225982320221286 + 0.12525314244434546*I, 0.07376963234493647 + 0.010827124476140355*I, -0.16965100306790223 + 0.0007823403119965526*I}","{0.1579536459758898 + 0.016895966422702365*I, 0.07376963234493647 - 0.010827124476140355*I, 0.16225982320221286 - 0.12525314244434546*I, -0.16965100306790223 - 0.0007823403119965526*I}","{0.08685477354973468, -0.14730011192911052 + 0.031620927087847125*I, -0.14730011192911052 - 0.031620927087847125*I, 0.9062026624714976}"
"{0.9149815475802431, 0.13847193046289985 - 0.018928723209558497*I, 0.13847193046289985 + 0.018928723209558497*I, 0.09465720992936609}","{0.15232840616637502 - 0.0005068045277200669*I, 0.22450245160940804 + 0.02172605343247805*I, 0.0731634314170415 + 0.010531868891168372*I, -0.1750374539741602 - 0.008750229471816957*I}","{0.15232840616637502 + 0.0005068045277200669*I, 0.0731634314170415 - 0.010531868891168372*I, 0.22450245160940804 - 0.02172605343247805*I, -0.1750374539741602 + 0.008750229471816957*I}","{0.08501845242123451, -0.13847193046253042 + 0.01892872321316269*I, -0.13847193046253042 - 0.01892872321316269*I, 0.9053427900759567}"
"{0.9132967101804214, 0.14136172289742904 - 0.004506326474448078*I, 0.14136172289742904 + 0.004506326474448078*I, 0.09676704066241776}","{0.1601758374834676 + 0.016635339484036317*I, 0.19587479694760712 - 0.09576211551929474*I, 0.07448286811821024 + 0.009078121346553806*I, -0.1874211463396554 - 0.010521807690564286*I}","{0.1601758374834676 - 0.016635339484036317*I, 0.07448286811821024 - 0.009078121346553806*I, 0.19587479694760712 + 0.09576211551929474*I, -0.1874211463396554 + 0.010521807690564286*I}","{0.08670328982270378, -0.1413617228954141 + 0.004506326475740154*I, -0.1413617228954141 - 0.004506326475740154*I, 0.9032329593372415}"
"{0.9089111244339114, 0.15405367436418357 + 0.0027260109347150355*I, 0.15405367436418357 - 0.0027260109347150355*I, 0.09808437256486724}","{0.17833175134589668 + 0.025168181703613676*I, 0.09062569996451561 - 0.16105023481569872*I, 0.07645903888891141 + 0.007172088413328172*I, -0.19881255569609896 - 0.0008233411885195732*I}","{0.17833175134589668 - 0.025168181703613676*I, 0.07645903888891141 - 0.007172088413328172*I, 0.09062569996451561 + 0.16105023481569872*I, -0.19881255569609896 + 0.0008233411885195732*I}","{0.0910888755688033, -0.15405367436115436 - 0.0027260109382636483*I, -0.15405367436115436 + 0.0027260109382636483*I, 0.9019156274345466}"
"{0.9041691925980422, 0.16897433366631825 - 0.0023795536352262635*I, 0.16897433366631825 + 0.0023795536352262635*I, 0.09654031408694878}","{0.19833796354873115 + 0.019835606345153696*I, -0.03649859088437102 - 0.13366163964559213*I, 0.07722004030029535 + 0.005881836738551317*I, -0.20143557810671234 + 0.01707085386908982*I}","{0.19833796354873115 - 0.019835606345153696*I, 0.07722004030029535 - 0.005881836738551317*I, -0.03649859088437102 + 0.13366163964559213*I, -0.20143557810671234 - 0.01707085386908982*I}","{0.09583080740535527, -0.1689743336630095 + 0.002379553631076156*I, -0.1689743336630095 - 0.002379553631076156*I, 0.9034596859135275}"
"{0.9018240631651239, 0.1765898090999394 - 0.018289373970845752*I, 0.1765898090999394 + 0.018289373970845752*I, 0.0912176091917978}","{0.2101606688633892 + 0.002031910244942925*I, -0.11509859631105608 - 0.018590600845677555*I, 0.07524572750705759 + 0.005771081229527902*I, -0.19139843461857348 + 0.035502518443802304*I}","{0.2101606688633892 - 0.002031910244942925*I, 0.07524572750705759 - 0.005771081229527902*I, -0.11509859631105608 + 0.018590600845677555*I, -0.19139843461857348 - 0.035502518443802304*I}","{0.09817593683850835, -0.17658980909763494 + 0.01828937396651807*I, -0.17658980909763494 - 0.01828937396651807*I, 0.9087823908064921}"
"{0.9036551420861098, 0.1703285813205624 - 0.03688456874441143*I, 0.1703285813205624 + 0.03688456874441143*I, 0.08290463940505607}","{0.20668583568581417 - 0.020112151883141506*I, -0.09169022405162583 + 0.13066206448514794*I, 0.0701523919011188 + 0.006673689238218227*I, -0.1695522970648293 + 0.045482757502393424*I}","{0.20668583568581417 + 0.020112151883141506*I, 0.0701523919011188 - 0.006673689238218227*I, -0.09169022405162583 - 0.13066206448514794*I, -0.1695522970648293 - 0.045482757502393424*I}","{0.09634485791389882, -0.17032858131818585 + 0.036884568743965625*I, -0.17032858131818585 - 0.036884568743965625*I, 0.9170953605948775}"
"{0.9093612386572734, 0.15073255504733388 - 0.04699526792849998*I, 0.15073255504733388 + 0.04699526792849998*I, 0.07412182187094243}","{0.18803283764370604 - 0.03472242459080768*I, 0.03739010229745046 + 0.23151211498586424*I, 0.06321594538802797 + 0.008169163372525943*I, -0.14219284211500716 + 0.03917578698539952*I}","{0.18803283764370604 + 0.03472242459080768*I, 0.06321594538802797 - 0.008169163372525943*I, 0.03739010229745046 - 0.23151211498586424*I, -0.14219284211500716 - 0.03917578698539952*I}","{0.09063876134797821, -0.15073255504438327 + 0.04699526793042819*I, -0.15073255504438327 - 0.04699526793042819*I, 0.925878178132798}"
"{0.9163979332673876, 0.12631449003216566 - 0.04051236380556789*I, 0.12631449003216566 + 0.04051236380556789*I, 0.0685089063960773}","{0.16314048870165299 - 0.03246488865015483*I, 0.212200120149452 + 0.21676520666780072*I, 0.057261735935100894 + 0.00985001468210557*I, -0.12114138825362243 + 0.014108457718321685*I}","{0.16314048870165299 + 0.03246488865015483*I, 0.057261735935100894 - 0.00985001468210557*I, 0.212200120149452 - 0.21676520666780072*I, -0.12114138825362243 - 0.014108457718321685*I}","{0.08360206673805115, -0.12631449002973652 + 0.04051236380509465*I, -0.12631449002973652 - 0.04051236380509465*I, 0.9314910936093383}"
"{0.9211779450696451, 0.10951127588250797 - 0.017849113007060626*I, 0.10951127588250797 + 0.017849113007060626*I, 0.06925207780623613}","{0.1456810622987202 - 0.013043728915143884*I, 0.3368454418635657 + 0.08213245332055638*I, 0.05546240796997921 + 0.011025115684312387*I, -0.11903955755604666 - 0.022235111809637643*I}","{0.1456810622987202 + 0.013043728915143884*I, 0.05546240796997921 - 0.011025115684312387*I, 0.3368454418635657 - 0.08213245332055638*I, -0.11903955755604666 + 0.022235111809637643*I}","{0.07882205493433893, -0.10951127588205031 + 0.017849113005410346*I, -0.10951127588205031 - 0.017849113005410346*I, 0.9307479222021068}"
"{0.9211233301900488, 0.10948120807611397 + 0.011426105491507271*I, 0.10948120807611397 - 0.011426105491507271*I, 0.07707672499421118}","{0.1456097496264135 + 0.01361011534777301*I, 0.3398630130733418 - 0.10382776997703355*I, 0.059448212091186975 + 0.01067768154271414*I, -0.14040231513241327 - 0.05370159589955074*I}","{0.1456097496264135 - 0.01361011534777301*I, 0.059448212091186975 - 0.01067768154271414*I, 0.3398630130733418 + 0.10382776997703355*I, -0.14040231513241327 + 0.05370159589955074*I}","{0.07887666981433474, -0.10948120807471937 - 0.011426105491245687*I, -0.10948120807471937 + 0.011426105491245687*I, 0.9229232750126515}"
"{0.916199010379595, 0.12660316413668596 + 0.03394930415919761*I, 0.12660316413668596 - 0.03394930415919761*I, 0.08934594847057035}","{0.16269605293649303 + 0.03346294475237902*I, 0.22153371687182333 - 0.24272114256259902*I, 0.06809211056285767 + 0.008218945664091053*I, -0.17651381480789094 - 0.06476410138419893*I}","{0.16269605293649303 - 0.03346294475237902*I, 0.06809211056285767 - 0.008218945664091053*I, 0.22153371687182333 + 0.24272114256259902*I, -0.17651381480789094 + 0.06476410138419893*I}","{0.08380098962566339, -0.1266031641330143 - 0.03394930415820996*I, -0.1266031641330143 + 0.03394930415820996*I, 0.9106540515335197}"
"{0.9088368347631472, 0.15259849414935253 + 0.04026859925029733*I, 0.15259849414935253 - 0.04026859925029733*I, 0.1012764040869322}","{0.18722887793519588 + 0.03718379002983654*I, 0.04978055687152606 - 0.26904097696714874*I, 0.07799901102845022 + 0.004270925191262334*I, -0.21018463328098813 - 0.050720100811476806*I}","{0.18722887793519588 - 0.03718379002983654*I, 0.07799901102845022 - 0.004270925191262334*I, 0.04978055687152606 + 0.26904097696714874*I, -0.21018463328098813 + 0.050720100811476806*I}","{0.09116316523942611, -0.1525984941447137 - 0.04026859924958911*I, -0.1525984941447137 + 0.04026859924958911*I, 0.8987235959175751}"
"{0.9024033974203984, 0.1757896692387333 + 0.029581563103480153*I, 0.1757896692387333 - 0.029581563103480153*I, 0.10851627481575182}","{0.20669997786899583 + 0.025020284122131427*I, -0.0874818302124715 - 0.1844727395615099*I, 0.08535551313207018 + 0.0005057739585408567*I, -0.22659012599757516 - 0.02015140012677135*I}","{0.20669997786899583 - 0.025020284122131427*I, 0.08535551313207018 - 0.0005057739585408567*I, -0.0874818302124715 + 0.1844727395615099*I, -0.22659012599757516 + 0.02015140012677135*I}","{0.09759660258221883, -0.1757896692344771 - 0.029581563104729685*I, -0.1757896692344771 + 0.029581563104729685*I, 0.8914837251852393}"
"{0.8993424911460794, 0.18750763777849824 + 0.008962254717269198*I, 0.18750763777849824 - 0.008962254717269198*I, 0.10927211119985414}","{0.21301570155889527 + 0.005226746873714834*I, -0.1338141354551399 - 0.04577540681386869*I, 0.08785058824473742 - 0.0013664693527373158*I, -0.22137896851405178 + 0.011492436415191206*I}","{0.21301570155889527 - 0.005226746873714834*I, 0.08785058824473742 + 0.0013664693527373158*I, -0.1338141354551399 + 0.04577540681386869*I, -0.22137896851405178 - 0.011492436415191206*I}","{0.1006575088577186, -0.18750763777720425 - 0.008962254719745218*I, -0.18750763777720425 + 0.008962254719745218*I, 0.8907278888020275}"
"{0.9001077958211647, 0.1857331955244353 - 0.011433484023549307*I, 0.1857331955244353 + 0.011433484023549307*I, 0.10472813558854924}","{0.2058209860474095 - 0.011618089844346905*I, -0.08695539441583752 + 0.07567158964509538*I, 0.08555988397291969 - 0.0006033604200108636*I, -0.20101163197271904 + 0.03130870860895973*I}","{0.2058209860474095 + 0.011618089844346905*I, 0.08555988397291969 + 0.0006033604200108636*I, -0.08695539441583752 - 0.07567158964509538*I, -0.20101163197271904 - 0.03130870860895973*I}","{0.09989220418404232, -0.18573319552427497 + 0.011433484022388396*I, -0.18573319552427497 - 0.011433484022388396*I, 0.8952718644158056}"
"{0.903295980181396, 0.174642447998032 - 0.023670502636101015*I, 0.174642447998032 + 0.023670502636101015*I, 0.09786222056974765}","{0.19106689445856817 - 0.018271974109934787*I, 0.012832944120374366 + 0.13192504920134765*I, 0.08052685257880728 + 0.0022653138595112765*I, -0.17690003647277622 + 0.03469930812854178*I}","{0.19106689445856817 + 0.018271974109934787*I, 0.08052685257880728 - 0.0022653138595112765*I, 0.012832944120374366 - 0.13192504920134765*I, -0.17690003647277622 - 0.03469930812854178*I}","{0.09670401982275344, -0.17464244799689416 + 0.023670502635865405*I, -0.17464244799689416 - 0.023670502635865405*I, 0.9021377794368846}"
"{0.9066428736139966, 0.16138286944028474 - 0.025005038721700398*I, 0.16138286944028474 + 0.025005038721700398*I, 0.09173384876447226}","{0.1768703941552048 - 0.013503595887734733*I, 0.11217764770582322 + 0.11384236770236576*I, 0.0755377957568846 + 0.0059202323698109936*I, -0.15869467330505044 + 0.024926137227791707*I}","{0.1768703941552048 + 0.013503595887734733*I, 0.0755377957568846 - 0.0059202323698109936*I, 0.11217764770582322 - 0.11384236770236576*I, -0.15869467330505044 - 0.024926137227791707*I}","{0.09335712638761366, -0.16138286943825397 + 0.025005038721839623*I, -0.16138286943825397 - 0.025005038721839623*I, 0.9082661512413492}"
"{0.9082002670115465, 0.15245891627443497 - 0.017834568852314193*I, 0.15245891627443497 + 0.017834568852314193*I, 0.08830765758184561}","{0.16958483339207162 - 0.001369206519236171*I, 0.16990867589785144 + 0.043709567964208*I, 0.07283918471756945 + 0.009063632335657176*I, -0.15109389942217044 + 0.008900473011461432*I}","{0.16958483339207162 + 0.001369206519236171*I, 0.07283918471756945 - 0.009063632335657176*I, 0.16990867589785144 - 0.043709567964208*I, -0.15109389942217044 - 0.008900473011461432*I}","{0.09179973299073785, -0.15245891627395694 + 0.01783456885240263*I, -0.15245891627395694 - 0.01783456885240263*I, 0.9116923424225606}"
"{0.9071530666454092, 0.15135696510914737 - 0.007716773766201434*I, 0.15135696510914737 + 0.007716773766201434*I, 0.08813080344538568}","{0.1717480610008837 + 0.011328217213494831*I, 0.16789175405967466 - 0.040971933079638145*I, 0.07330379082718606 + 0.010956597704024565*I, -0.15439696804943692 - 0.0065342685087605296*I}","{0.1717480610008837 - 0.011328217213494831*I, 0.07330379082718606 - 0.010956597704024565*I, 0.16789175405967466 + 0.040971933079638145*I, -0.15439696804943692 + 0.0065342685087605296*I}","{0.09284693335849914, -0.15135696510907393 + 0.007716773766846324*I, -0.15135696510907393 - 0.007716773766846324*I, 0.9118691965545858}"
"{0.9040913609557204, 0.1576802328057756 - 0.0008213508940428937*I, 0.1576802328057756 + 0.0008213508940428937*I, 0.09051917013113366}","{0.1816918688962413 + 0.017774204168056577*I, 0.11197531865461995 - 0.10110204904873868*I, 0.0762026751213698 + 0.011445222368501241*I, -0.16594581877614112 - 0.0160001621279025*I}","{0.1816918688962413 - 0.017774204168056577*I, 0.0762026751213698 - 0.011445222368501241*I, 0.11197531865461995 + 0.10110204904873868*I, -0.16594581877614112 + 0.0160001621279025*I}","{0.09590863905009663, -0.1576802328057914 + 0.0008213508956401508*I, -0.1576802328057914 - 0.0008213508956401508*I, 0.90948082987041}"
"{0.9007570819520295, 0.16751300622054813 - 0.0014632181860758896*I, 0.16751300622054813 + 0.0014632181860758896*I, 0.09390648863004097}","{0.19411190218633811 + 0.013679260690023428*I, 0.03006128590700434 - 0.10757416976866752*I, 0.07958503792031524 + 0.010755708895149279*I, -0.18060566825039948 - 0.016221378293634826*I}","{0.19411190218633811 - 0.013679260690023428*I, 0.07958503792031524 - 0.010755708895149279*I, 0.03006128590700434 + 0.10757416976866752*I, -0.18060566825039948 + 0.016221378293634826*I}","{0.09924291805372619, -0.16751300621972715 + 0.0014632181883819512*I, -0.16751300621972715 - 0.0014632181883819512*I, 0.9060935113809736}"
"{0.8993041734374658, 0.17504278001083684 - 0.010117412991453672*I, 0.17504278001083684 + 0.010117412991453672*I, 0.09640145257236041}","{0.2018683184302496 - 0.0004897945142410161*I, -0.03551473079876215 - 0.0544526340127392*I, 0.08120044755478792 + 0.009409790678854788*I, -0.1916264009816237 - 0.0075130452806685425*I}","{0.2018683184302496 + 0.0004897945142410161*I, 0.08120044755478792 - 0.009409790678854788*I, -0.03551473079876215 + 0.0544526340127392*I, -0.1916264009816237 + 0.0075130452806685425*I}","{0.10069582656822879, -0.17504278000694745 + 0.010117412988586002*I, -0.17504278000694745 - 0.010117412988586002*I, 0.9035985474395476}"
"{0.9012412634461815, 0.1753333634724138 - 0.022858766183663455*I, 0.1753333634724138 + 0.022858766183663455*I, 0.09663033679194813}","{0.1993407505442153 - 0.018872629868944862*I, -0.046832567384610634 + 0.03344899668147057*I, 0.07965911906399226 + 0.008163330623008936*I, -0.19364018999496013 + 0.0053288469927335325*I}","{0.1993407505442153 + 0.018872629868944862*I, 0.07965911906399226 - 0.008163330623008936*I, -0.046832567384610634 - 0.03344899668147057*I, -0.19364018999496013 - 0.0053288469927335325*I}","{0.0987587365615959, -0.17533336346721395 + 0.022858766179194665*I, -0.17533336346721395 - 0.022858766179194665*I, 0.9033696632070585}"
"{0.9065397193082589, 0.16706010699342383 - 0.03308683200579479*I, 0.16706010699342383 + 0.03308683200579479*I, 0.09447148663800878}","{0.1857843906515836 - 0.03260755465778297*I, 0.007536059288633587 + 0.11053506128935299*I, 0.07521928470685671 + 0.00766834311304281*I, -0.1860702560194489 + 0.015222597381699898*I}","{0.1857843906515836 + 0.03260755465778297*I, 0.07521928470685671 - 0.00766834311304281*I, 0.007536059288633587 - 0.11053506128935299*I, -0.1860702560194489 - 0.015222597381699898*I}","{0.0934602806929713, -0.16706010698681156 + 0.033086832001761005*I, -0.16706010698681156 - 0.033086832001761005*I, 0.9055285133648407}"
"{0.9134716282246489, 0.1534442306000988 - 0.034894904927605844*I, 0.1534442306000988 + 0.034894904927605844*I, 0.09108981967389679}","{0.1660647475483059 - 0.034335445403585976*I, 0.10506771871099167 + 0.13508104622725306*I, 0.06968043875167293 + 0.00805126473458059*I, -0.173267605074405 + 0.01704580338277895*I}","{0.1660647475483059 + 0.034335445403585976*I, 0.06968043875167293 - 0.00805126473458059*I, 0.10506771871099167 - 0.13508104622725306*I, -0.173267605074405 - 0.01704580338277895*I}","{0.08652837178062397, -0.1534442305974545 + 0.034894904926696405*I, -0.1534442305974545 - 0.034894904926696405*I, 0.9089101803321145}"
"{0.9193077101963805, 0.14076820305925913 - 0.026070482129922797*I, 0.14076820305925913 + 0.026070482129922797*I, 0.0882594165681901}","{0.14816286161046852 - 0.021771301026076394*I, 0.2021250035608857 + 0.09007977512971153*I, 0.06548708271236303 + 0.008978601809955801*I, -0.16120218133110994 + 0.00987871244046202*I}","{0.14816286161046852 + 0.021771301026076394*I, 0.06548708271236303 - 0.008978601809955801*I, 0.2021250035608857 - 0.09007977512971153*I, -0.16120218133110994 - 0.00987871244046202*I}","{0.08069228980813305, -0.14076820305652946 + 0.026070482131097382*I, -0.14076820305652946 - 0.026070482131097382*I, 0.9117405834364154}"
